id_pedido,previsao_min,tempo_real_min,tempo_corrigido_min,delivery_distance,tempo_coleta,Agent_Rating,Vehicle,Weather,Traffic,Area,weekend,is_grocery,jam_or_high_traffic,is_sunny_weather,tempo_criacao_sim,tempo_conclusao_sim,decisao,is_otd_corrigido
pedido_9.823839043136294_6,39.35860429628972,35.188187139833126,35.188187139833126,14.515281183930005,15,4.731105741561419,Moto,Sunny,High,Metropolitian,False,1,1,1,9.823839043136294,60.01202618296942,Nenhuma,1
pedido_42.35497313005143_27,44.89810362122526,31.148597416314658,31.148597416314658,14.060237444956016,5,5.0,Scooter,Stormy,High,Urban,True,1,1,0,42.35497313005143,78.50357054636609,Nenhuma,1
pedido_6.095028058266965_4,92.04379032994416,75.2023401610866,60.202340161086596,7.115544223088827,15,4.666662632485222,Moto,Sunny,Medium,Other,False,0,0,1,6.095028058266965,81.29736821935356,Rota_Reduzida,1
pedido_36.76346494842916_21,41.89961091657032,35.08291498186226,35.08291498186226,6.975374421193177,10,4.675812047249207,Scooter,Stormy,Medium,Metropolitian,True,1,0,0,36.76346494842916,81.84637993029142,Nenhuma,1
pedido_2.8317115159962607_3,101.84043561517271,85.61007796465074,70.61007796465074,16.19289800919938,10,4.848785114713591,Scooter,Sunny,High,Metropolitian,False,0,1,1,2.8317115159962607,83.441789480647,Aumento_Velocidade,1
pedido_0.741761514995321_1,101.8544257070725,88.5411822838783,88.5411822838783,12.439248402651344,10,4.775021199340349,Van,Sunny,High,Urban,False,0,1,1,0.741761514995321,99.28294379887362,Nenhuma,1
pedido_2.0997015847748477_2,127.88288454076117,107.01130003416975,92.01130003416975,2.4983262976699896,10,4.647522396497716,Scooter,Stormy,High,Metropolitian,True,0,1,0,2.0997015847748477,104.1110016189446,Aumento_Velocidade,1
pedido_9.450781071640595_5,124.39338463929569,97.65135926127748,82.65135926127748,2.5173727832258894,15,4.929199192535814,Moto,Stormy,Jam,Metropolitian,True,0,1,0,9.450781071640595,107.10214033291807,Aumento_Velocidade,1
pedido_31.05204568952574_19,101.11276395141955,86.71203789090292,71.71203789090292,12.03002905920308,5,4.658162350740785,Scooter,Sunny,Medium,Metropolitian,False,0,0,1,31.05204568952574,107.76408358042866,Rota_Reduzida,1
pedido_36.888670212002424_23,102.20900762469829,91.80768180227471,76.80768180227471,19.967291724347252,5,4.550785667869194,Moto,Sunny,High,Metropolitian,False,0,1,1,36.888670212002424,118.69635201427714,Aumento_Velocidade,1
pedido_13.456760214944657_9,135.8251700970151,111.48157500428796,96.48157500428796,14.93019616678122,10,4.636502029530234,Moto,Windy,Jam,Metropolitian,False,0,1,0,13.456760214944657,119.93833521923261,Aumento_Velocidade,1
pedido_19.793485677165854_12,102.72064245037974,110.71250275317144,95.71250275317144,17.359402448966016,5,4.7406435436221575,Scooter,Sunny,High,Metropolitian,False,0,1,1,19.793485677165854,120.50598843033728,Aumento_Velocidade,1
pedido_63.92039657546608_36,99.43394116951342,66.96754588928144,51.96754588928144,10.531071329043467,10,4.576884454073046,Moto,Sunny,Medium,Metropolitian,False,0,0,1,63.92039657546608,125.88794246474751,Rota_Reduzida,1
pedido_53.33720150058292_30,100.33980805604831,82.78072698008468,67.78072698008468,3.364007952505374,5,4.7956252582012056,Moto,Sunny,Jam,Urban,True,0,1,1,53.33720150058292,126.1179284806676,Aumento_Velocidade,1
pedido_55.55394212464555_32,103.03064534750423,80.9200213535737,65.9200213535737,14.618776302631241,5,4.533526022657669,Scooter,Sunny,Medium,Metropolitian,False,0,0,1,55.55394212464555,126.47396347821925,Rota_Reduzida,1
pedido_47.34617023746602_29,94.31635932365464,80.54183921975934,65.54183921975934,3.8735190740915693,15,4.667755862526734,Scooter,Sunny,Medium,Metropolitian,False,0,0,1,47.34617023746602,127.88800945722537,Rota_Reduzida,1
pedido_17.393376601900037_11,135.45581225544925,124.49092019373808,109.49092019373808,5.2251122416410105,5,4.803004921233121,Scooter,Sandstorms,Medium,Metropolitian,False,0,0,0,17.393376601900037,131.8842967956381,Rota_Reduzida,1
pedido_12.847896727122325_8,132.18752480688494,125.11091636095844,110.11091636095844,9.393061589822342,10,4.656893994334476,Scooter,Windy,High,Urban,True,0,1,0,12.847896727122325,132.95881308808077,Aumento_Velocidade,1
